user_id,visit_start_time,session_duration,delivery_pickup,bounce_rate,total_sessions,user_type,visited_partners,step_1,step_2,step_3
e7ef312f3e72dd398e2d8c59d1faea54,2019-07-22 18:40:59 UTC,0,not_stated,1,1,old,0,0,0,0
98e1799b79c323fd309c964ecafc8fca,2019-07-22 16:49:44 UTC,158,not_stated,0,1,old,0,0,0,0
a0137483bcbd6e3e11fe5462be633c9c,2019-07-22 08:37:27 UTC,1,not_stated,0,1,old,0,0,0,0
7afc6ca0cc6d365ffb213a8dc20c6be8,2019-07-22 12:45:57 UTC,744,not_stated,0,1,new,0,0,0,0
ba8287463dcbbe4a1dd82ecbbc6519ed,2019-07-22 06:44:14 UTC,506,not_stated,0,1,old,0,0,0,0
f385831330e9d4a0038d29f1ed15e201,2019-07-22 12:26:48 UTC,11,not_stated,0,1,old,0,0,0,0
d74ef7fd381c2aafc5ab2e8f3e22e7e7,2019-07-22 16:47:14 UTC,10,not_stated,0,1,old,0,0,0,0
1822d06dc826cd845aee140adc6e7b5b,2019-07-22 10:15:16 UTC,1133,not_stated,0,1,old,0,0,0,0
335589e3c10951028145521f69341f69,2019-07-22 05:46:35 UTC,16,not_stated,0,1,old,1,0,0,0
e327e4e610ba36deeecf61193c659047,2019-07-22 10:21:46 UTC,60,not_stated,0,1,old,0,0,0,0
a3565a6d231292dffb0b6f5f5f412b00,2019-07-22 05:31:33 UTC,15,not_stated,0,1,old,0,0,0,0
47fd463267dae946f55a91ee8a72efeb,2019-07-22 16:22:06 UTC,688,not_stated,0,1,old,0,0,0,0
0c5ced7298f4cd66fa55201fd9b5b86e,2019-07-22 13:07:16 UTC,17,not_stated,0,1,old,1,0,0,0
3fe0942931cbb3bebba5398f2e399e57,2019-07-22 08:07:23 UTC,13,not_stated,0,1,old,0,0,0,0
a051a2bc2ed31244e0148080707fef98,2019-07-22 20:34:10 UTC,6,not_stated,0,1,old,0,0,0,0
a3190ab27d1843b9c6141213c4511518,2019-07-22 02:30:38 UTC,33,not_stated,0,1,old,1,0,0,0
0083984bd88ce8cea1fb219037ecfc72,2019-07-22 09:50:11 UTC,155,not_stated,0,1,new,0,0,0,0
033bc854e8c9a4baf0987d00efc97c5a,2019-07-22 09:34:00 UTC,211,not_stated,0,1,old,0,0,0,0
a0137483bcbd6e3e11fe5462be633c9c,2019-07-22 07:56:28 UTC,18,not_stated,0,1,old,0,0,0,0
545c11ad6730bc438cc4797307b22c0f,2019-07-22 19:31:08 UTC,39,not_stated,0,1,old,0,0,0,0
1dae0cefa8eb59944895912384782b9e,2019-07-22 13:56:14 UTC,50,not_stated,0,1,old,0,0,0,0
54e554363bc373404c2a26a435c22ac7,2019-07-22 06:17:47 UTC,110,not_stated,0,1,old,0,0,0,0
b7ab2a6c081844d769344ef917626f3e,2019-07-22 15:06:59 UTC,35,not_stated,0,1,old,0,0,0,0
b8aca22ffad74a47f2cd3691e9506a77,2019-07-22 03:46:23 UTC,32,not_stated,0,1,old,0,0,0,0
105d280de88faad1a65a54119c965857,2019-07-22 09:21:08 UTC,52,not_stated,0,1,old,0,0,0,0
42def381a2c16cef3dc75e3183c94021,2019-07-22 08:00:33 UTC,28,not_stated,0,1,old,0,0,0,0
31988f92288cbd3f7ac37b4b8578ebbb,2019-07-22 10:16:44 UTC,61,not_stated,0,1,old,0,0,0,0
f778e573a77f964cd2b89c7535497cb9,2019-07-22 07:42:06 UTC,81,not_stated,0,1,old,1,0,0,0
2bf6052c7fea7f2bdeda9d6df36f775e,2019-07-22 05:06:03 UTC,75,not_stated,0,1,old,0,0,0,0
fcbfeeabb3241a2c5e8c013f929c4331,2019-07-22 06:00:54 UTC,64,not_stated,0,1,old,1,0,0,0
87ca6674ce675148c40f6903225b8b1c,2019-07-22 12:10:26 UTC,91,not_stated,0,1,old,0,0,0,0
3d902a4b6d0c6c3a6df617522d6b3c23,2019-07-22 08:12:35 UTC,177,not_stated,0,1,old,1,0,0,0
edf2062c2db035a1d92970aaa0e16866,2019-07-22 14:55:19 UTC,43,not_stated,0,1,old,0,0,0,0
4008f34d4b574af9d4652eb4b4795290,2019-07-22 16:01:28 UTC,45,not_stated,0,1,old,1,0,0,0
b7ab2a6c081844d769344ef917626f3e,2019-07-22 16:07:12 UTC,36,not_stated,0,1,old,0,0,0,0
1492adb056dc99813ea5fe6dfca9fb2f,2019-07-22 10:03:19 UTC,138,not_stated,0,1,old,0,0,0,0
3568cb8004e32c3bdce6f95d68134e73,2019-07-22 15:09:40 UTC,157,not_stated,0,1,old,1,0,0,0
5deec0edfdfe9886f51fc3cfda2e3094,2019-07-22 17:16:14 UTC,9,not_stated,0,1,old,1,0,0,0
c48b87646a74dc336cfd170dac0a95ac,2019-07-22 06:59:57 UTC,993,not_stated,0,1,old,1,0,0,0
76e22a95c80d861c38728504b40bb1e2,2019-07-22 10:03:29 UTC,59,not_stated,0,1,old,1,0,0,0
b035be9105f4c530b4e36d966f248bac,2019-07-22 11:57:43 UTC,29,not_stated,0,1,old,1,0,0,0
a96a30e49161e0a5c907a37bdf477104,2019-07-22 16:13:50 UTC,98,not_stated,0,1,old,0,0,0,0
d132e4f5979ad5b936400e3129eb952f,2019-07-22 17:09:30 UTC,39,not_stated,0,1,old,0,0,0,0
f4c858e15f12e901bfa3213e70d9abe5,2019-07-22 09:12:08 UTC,116,not_stated,0,1,old,1,0,0,0
bdb1ada735a315be59d91138e09fddbd,2019-07-22 15:13:56 UTC,72,not_stated,0,1,old,1,0,0,0
7a62bf5deea5de99ecd9d44b51e7120b,2019-07-22 17:03:46 UTC,76,not_stated,0,1,old,0,0,0,0
d4ec242b22f91bf713dbc8c0ed9cb716,2019-07-22 14:51:09 UTC,659,not_stated,0,1,old,0,0,0,0
3479376c2de9ffd165c892294cbace67,2019-07-22 06:12:01 UTC,1621,not_stated,0,1,new,0,0,0,0
42d6e1ca2b9029adfdbf4f25150f0ec6,2019-07-22 07:25:14 UTC,169,not_stated,0,1,old,1,0,0,0
6f08568802e06c7575d40822d7087095,2019-07-22 04:32:39 UTC,104,not_stated,0,1,old,0,0,0,0
0512f704c218a81343dc050e1d4e38d1,2019-07-22 09:24:11 UTC,74,not_stated,0,1,old,0,0,0,0
879070125ab134244ae160d478670a6d,2019-07-22 13:33:49 UTC,211,not_stated,0,1,old,1,0,0,0
c2a9d35dfd6669922735453a58f9b8d7,2019-07-22 16:30:44 UTC,3053,not_stated,0,1,old,0,0,0,0
0e031ab0948f72735d1ce21495db1f47,2019-07-22 09:31:44 UTC,192,not_stated,0,1,old,1,0,0,0
6474d9cb564e642f75b8d1aa1ae63321,2019-07-22 13:34:39 UTC,214,not_stated,0,1,old,1,0,0,0
bfc198c5d578fbaf6caed69697005b25,2019-07-22 06:16:11 UTC,460,not_stated,0,1,old,1,0,0,0
61d8fb4e1c012bd73c19e3892c620ef2,2019-07-22 00:51:55 UTC,146,not_stated,0,1,old,1,0,0,0
d528e307aa74693ddeec5947a5b42e92,2019-07-22 20:55:35 UTC,239,not_stated,0,1,old,1,0,0,0
53f48c9b64aa8fa3d455760258c5e892,2019-07-21 22:17:26 UTC,235,pickup,0,1,new,1,1,0,0
65396e84281ce4d534187a3449547663,2019-07-21 21:07:18 UTC,1439,not_stated,0,1,old,1,0,0,0
83b9566df8c1305b6003024ffba5fa8a,2019-07-22 09:18:49 UTC,329,not_stated,0,1,old,1,0,0,0
a2f10e983bdf1c5fbb04e3d89a4f5396,2019-07-22 17:11:03 UTC,228,not_stated,0,1,old,0,0,0,0
722a4e241659fc7a58380933c64598eb,2019-07-22 09:13:41 UTC,57,not_stated,0,1,old,1,0,0,0
0d828cbe3b0cace3911cee67bbb2cefa,2019-07-22 16:04:37 UTC,486,not_stated,0,1,old,1,0,0,1
0dcbf54dfc83660787052fc10a219b2b,2019-07-22 12:34:01 UTC,134,not_stated,0,1,old,1,0,0,0
0aaa05d13e6e0f7e6cdd9e7f7aef8286,2019-07-22 10:25:00 UTC,392,not_stated,0,1,old,1,0,0,0
11e14a7e260c12eae9b1fa1fc1bc8239,2019-07-22 09:20:06 UTC,140,not_stated,0,1,old,0,0,0,0
39e028dbb0759d6f46771cac4571be3d,2019-07-22 08:12:03 UTC,49,not_stated,0,1,old,1,0,0,0
e0e1f6e7da43fe68111408805dc3540c,2019-07-22 09:35:02 UTC,1237,not_stated,0,1,old,0,0,0,0
da022262992b13da92cb90ad442995f6,2019-07-22 16:32:08 UTC,175,not_stated,0,1,old,1,0,0,0
a62a66b6ef2627819fa2f7f1171ced1a,2019-07-22 08:47:53 UTC,112,pickup,0,1,new,1,0,0,0
244ef04b2f89c05a1bb2e02531d2620f,2019-07-22 10:20:50 UTC,71,pickup,0,1,old,1,1,0,1
545c11ad6730bc438cc4797307b22c0f,2019-07-22 19:28:33 UTC,96,pickup,0,1,old,1,0,0,0
3f3100eeeb99833effbd8e503502b026,2019-07-22 15:56:34 UTC,842,not_stated,0,1,new,1,0,0,0
3dde1cc623a2842a8f6f1662bf8b79f9,2019-07-22 07:51:39 UTC,654,not_stated,0,1,old,1,0,0,0
05a795c1f480561a3908a7715ec21630,2019-07-22 14:43:10 UTC,296,not_stated,0,1,old,1,0,0,0
c48b87646a74dc336cfd170dac0a95ac,2019-07-22 17:02:42 UTC,6470,not_stated,0,1,old,1,0,0,0
f3fb21431d8685a18a47b6137bba3a95,2019-07-22 08:31:26 UTC,786,not_stated,0,1,old,1,0,0,0
a8313f297969b9081f6a723573c0ab57,2019-07-22 05:54:28 UTC,9,not_stated,0,1,old,1,0,0,0
3b296ff1b2932dfc12c8a41b3e270e02,2019-07-22 14:33:35 UTC,82,not_stated,0,1,old,1,0,0,0
09aceaa81b1c4f6b9382a90d3c6617a1,2019-07-22 20:29:54 UTC,32,not_stated,0,1,old,1,0,0,0
bd05ce5e6736a7d2dd05e3a6b6d1335f,2019-07-22 11:15:27 UTC,15,not_stated,0,1,old,1,0,0,0
88c417a3baf323507ff2737708962465,2019-07-22 17:16:41 UTC,67,not_stated,0,1,new,0,0,0,0
dd29b3b429c84030d38528907a16c6b2,2019-07-22 13:52:31 UTC,67,not_stated,0,1,new,1,0,0,0
9735bbc25d8bef60e86d00e518c9471f,2019-07-22 07:38:39 UTC,1900,not_stated,0,1,old,1,0,0,0
9215367438bd428aa6e3f53f2272aba1,2019-07-22 06:26:58 UTC,22,pickup,0,1,old,0,1,0,0
ca8c13574141e1b84ef73673fe972117,2019-07-21 23:01:11 UTC,19,not_stated,0,1,old,1,0,0,1
23149f2ce358437f2bf82dd26ca03cb2,2019-07-22 16:24:07 UTC,99,not_stated,0,1,new,1,0,0,0
bba98c140a625448a003b8142303d206,2019-07-22 19:13:34 UTC,41,pickup,0,1,old,0,0,0,0
3861d49bb9c58aff79b4f65f295f1cf1,2019-07-22 17:20:28 UTC,63,not_stated,0,1,old,0,0,0,1
d3749f16a84b589bdf0431b6eec5e838,2019-07-22 04:38:39 UTC,108,not_stated,0,1,old,0,0,0,0
a24cb91feae84fb318faaaf54b752d13,2019-07-21 22:11:19 UTC,1531,not_stated,0,1,old,1,0,0,1
1e0deddf03d7f90903b6590e5e5a4b6e,2019-07-22 15:57:29 UTC,40,not_stated,0,1,old,1,0,0,1
a5b5ad85c3669aa281708b802b6ec2e9,2019-07-22 09:31:23 UTC,194,pickup,0,1,new,1,0,0,0
3426436da727c7c924ef99c74186f372,2019-07-22 13:39:12 UTC,49,delivery,0,1,old,0,1,0,0
7c1c3dec0f1e1fdb31d1280ed2457c87,2019-07-22 10:22:35 UTC,53,pickup,0,1,old,0,0,0,0
8f232ec53c2f7b63d96da0fd5b0c9fff,2019-07-22 06:44:31 UTC,66,not_stated,0,1,old,0,0,0,1
7374c7351376d18fa5344028b8e7f085,2019-07-22 14:10:36 UTC,272,delivery,0,1,old,0,1,0,0
8029707f68f9d2f330935af11969f045,2019-07-22 09:39:03 UTC,577,delivery,0,1,old,0,1,0,0
0dcbf54dfc83660787052fc10a219b2b,2019-07-22 12:20:26 UTC,59,not_stated,0,1,old,0,0,0,1
1c95821326919f7f5386eab23cf9bfc5,2019-07-22 13:52:38 UTC,400,delivery,0,1,old,1,1,0,0
3568cb8004e32c3bdce6f95d68134e73,2019-07-22 15:23:55 UTC,62,not_stated,0,1,old,0,0,0,0
70c9b3fd7ae4ba95bc25409d3fded51b,2019-07-22 17:55:22 UTC,101,not_stated,0,1,old,1,0,0,0
7b135af430fa2c6d3ac83ddc449829d3,2019-07-22 10:25:56 UTC,520,not_stated,0,1,old,0,0,0,0
de7946d3bdf83b472e3174aa1622ed9f,2019-07-22 08:56:21 UTC,353,not_stated,0,1,old,1,0,0,0
3a907ef2ad823b22732e07d6b4dd0775,2019-07-21 23:32:02 UTC,259,not_stated,0,1,old,0,0,0,0
e2f7cbad6cc51189bb4122639c42140b,2019-07-22 11:37:40 UTC,60,not_stated,0,1,old,0,0,0,0
d4a217f12ccf8e9af4084a65b47d0414,2019-07-22 05:19:40 UTC,393,not_stated,0,1,old,0,0,0,0
a333ff5b37d674b82b3f1e46b3398b05,2019-07-22 05:17:55 UTC,52,not_stated,0,1,old,1,0,0,0
15559a1742591479f60bcc670e6ca96f,2019-07-22 07:02:05 UTC,117,not_stated,0,1,old,0,0,0,0
8d5def24e7694d6e64ab27da49615f84,2019-07-22 11:45:37 UTC,403,not_stated,0,1,old,0,0,0,0
b755b86871e27b2aaca72004c4356bbb,2019-07-22 20:15:07 UTC,164,not_stated,0,1,old,0,0,0,0
76300e1be37dccc87143c56718673265,2019-07-22 07:11:09 UTC,464,not_stated,0,1,old,1,0,0,0
c32322aa901b4c4f9fb702accbfe6a57,2019-07-22 10:01:18 UTC,153,not_stated,0,1,old,0,0,0,0
cb821ca6eb3283ec1969790d985a3a95,2019-07-22 10:58:34 UTC,39,not_stated,0,1,old,0,0,0,0
7be059f722a4acc5070192ff1f6bf136,2019-07-22 08:57:07 UTC,74,not_stated,0,1,old,0,0,0,0
6a56b79d7e50898919fe750e54f7b8a9,2019-07-22 08:42:18 UTC,10,not_stated,0,1,old,0,0,0,0
a59ddf721eead21ed533b9f1bd2edf04,2019-07-22 04:31:13 UTC,50,not_stated,0,1,old,0,0,0,0
60f7db4fadb5fdf2a06277c5f9b840e1,2019-07-22 09:56:21 UTC,9,not_stated,0,1,old,0,0,0,1
3b410ee0e21e1135cd161d84cb2863ef,2019-07-22 10:16:45 UTC,7,not_stated,0,1,old,0,0,0,1
859e79d8bdb6d0aa713b12f5b66ae3ec,2019-07-22 05:48:12 UTC,117,not_stated,0,1,old,0,0,0,0
6b9d43aa18638def849cf176dba84916,2019-07-22 18:18:19 UTC,217,pickup,0,1,old,1,1,0,1
e0e1f6e7da43fe68111408805dc3540c,2019-07-22 07:16:38 UTC,637,pickup,0,1,old,0,1,0,0
2e1c7c7fb9e4d79a750110783587219e,2019-07-22 18:16:12 UTC,80,pickup,0,1,old,0,1,0,0
fa0b4084a5e9d4695e4e4f61ee0fc87b,2019-07-22 13:14:29 UTC,446,pickup,0,1,old,0,0,0,0
b1a18a172f10cfada421ef7ab09ea43d,2019-07-22 12:39:28 UTC,437,pickup,0,1,old,1,1,0,1
fb2bdea71a440fd4ae2eb8f9b043993b,2019-07-22 17:53:56 UTC,1390,pickup,0,1,old,1,1,0,1
d805abdd24264945db1a010114702f4c,2019-07-22 20:23:39 UTC,600,delivery,0,1,new,0,1,1,0
2e1c7c7fb9e4d79a750110783587219e,2019-07-22 18:14:36 UTC,7,not_stated,0,1,new,0,0,0,0
c48b87646a74dc336cfd170dac0a95ac,2019-07-22 19:38:21 UTC,173,not_stated,0,1,old,0,0,0,0
d7d592ccb587c87b3126e0a1af1b7d80,2019-07-22 08:28:59 UTC,53,not_stated,0,1,old,0,0,0,0
13af2ab8f6e59349dcc9d7624d804307,2019-07-22 14:52:38 UTC,211,not_stated,0,1,old,0,0,0,0
b57151900e4b10cc50a2af08b7e2160b,2019-07-21 21:23:28 UTC,193,not_stated,0,1,old,0,0,0,0
76300e1be37dccc87143c56718673265,2019-07-22 07:07:32 UTC,35,not_stated,0,1,old,0,0,0,0
53e46f1dc0fc61b569e26c548abefecc,2019-07-22 12:36:34 UTC,153,not_stated,0,1,new,1,0,0,0
dde38b9709ff2810dd4d42b9aff16749,2019-07-22 07:17:59 UTC,182,not_stated,0,1,old,0,0,0,0
511caf2827782b8fe6cc93fa57165469,2019-07-22 14:48:30 UTC,151,not_stated,0,1,old,1,0,0,0
a1b1df7028d0258cfadd6fe342d0887e,2019-07-22 18:06:18 UTC,216,not_stated,0,1,old,0,0,0,0
d96c488157009098ed8b35fe88e1e406,2019-07-22 13:00:10 UTC,106,not_stated,0,1,old,0,0,0,0
a697e5ce716166ce44ec48afc6d93458,2019-07-22 12:13:13 UTC,2901,pickup,0,1,new,1,0,0,0
79ada6a5edf6b24e2e7c4c0ecf9dcbe4,2019-07-21 22:25:02 UTC,0,not_stated,1,1,new,0,0,0,0
6652def09a14e840ab8ec75c44d61441,2019-07-22 05:10:13 UTC,0,not_stated,1,1,new,0,0,0,0
4f6f13abb6f18d85dc252581bda5a26c,2019-07-22 07:34:52 UTC,0,not_stated,1,1,new,0,0,0,0
18d9e9b08f0ff73e1b7626e4dadf88a0,2019-07-22 08:25:13 UTC,0,not_stated,1,1,new,0,0,0,0
7b2eb4009b25b2b02589b8b60fd8a3e3,2019-07-22 08:02:05 UTC,0,not_stated,1,1,new,0,0,0,0
72c55a72726e456af2a22c497e304be5,2019-07-22 12:42:50 UTC,0,not_stated,1,1,new,0,0,0,0
a8fb2ab6dc1eca3796fa520d6656b40b,2019-07-22 07:29:17 UTC,0,not_stated,1,1,new,0,0,0,0
a8fb2ab6dc1eca3796fa520d6656b40b,2019-07-22 12:33:43 UTC,0,not_stated,1,1,old,0,0,0,0
a8fb2ab6dc1eca3796fa520d6656b40b,2019-07-22 12:34:20 UTC,0,not_stated,1,1,old,0,0,0,0
da8e311f12cefab31b8a915e066cf265,2019-07-22 09:58:09 UTC,0,not_stated,1,1,new,0,0,0,0
26715402e2a06fb6e85248f5c50833bf,2019-07-22 13:35:17 UTC,0,not_stated,1,1,new,0,0,0,0
c21f8c0ad9943f526a5f1dd0b0e9d92b,2019-07-22 14:56:03 UTC,0,not_stated,1,1,new,0,0,0,0
c21f8c0ad9943f526a5f1dd0b0e9d92b,2019-07-22 15:29:54 UTC,0,not_stated,1,1,old,0,0,0,0
c21f8c0ad9943f526a5f1dd0b0e9d92b,2019-07-22 20:25:54 UTC,0,not_stated,1,1,old,0,0,0,0
84bc45887948d999be1bc81501810723,2019-07-22 10:04:52 UTC,0,not_stated,1,1,new,0,0,0,0
80ab3667fd700a055fc35c26f7e0574b,2019-07-22 17:46:25 UTC,0,not_stated,1,1,new,0,0,0,0
dddb745f7f46fba0abc9deeba362be69,2019-07-22 12:49:26 UTC,0,not_stated,1,1,new,0,0,0,0
98e1799b79c323fd309c964ecafc8fca,2019-07-22 16:30:56 UTC,0,not_stated,1,1,old,0,0,0,0
330c3d98c939bc174f43259c99de1bdf,2019-07-22 15:59:11 UTC,0,not_stated,1,1,new,0,0,0,0
b57151900e4b10cc50a2af08b7e2160b,2019-07-21 21:17:59 UTC,0,not_stated,1,1,new,0,0,0,0
3bbd97e3c68c559e8e31e6aeaa306204,2019-07-22 09:47:12 UTC,0,not_stated,1,1,new,0,0,0,0
bea9fa4f7f8550899e46d3b73d913582,2019-07-22 16:04:26 UTC,0,not_stated,1,1,new,0,0,0,0
bea9fa4f7f8550899e46d3b73d913582,2019-07-22 17:23:07 UTC,0,not_stated,1,1,old,0,0,0,0
fc5bb3ddac22aee282c0826ec3dba2ed,2019-07-22 03:19:07 UTC,0,not_stated,1,1,new,0,0,0,0
8a1464296b91b690b03d9113304ed53e,2019-07-22 08:53:18 UTC,0,not_stated,1,1,new,0,0,0,0
c2dab3d30c41562519e1e7c6497e48ab,2019-07-22 10:10:18 UTC,0,not_stated,1,1,new,0,0,0,0
a96b5061a74587ede99c1115f7768e70,2019-07-22 00:06:37 UTC,0,not_stated,1,1,new,0,0,0,0
139e9bf6c3f3d607b7e31514fe8b8f2c,2019-07-22 14:32:42 UTC,0,not_stated,1,1,new,0,0,0,0
55ecca00bb6f8d336671afe2acf7a4fa,2019-07-22 17:40:04 UTC,0,not_stated,1,1,new,0,0,0,0
32f720502c934c1f410815699d6724e4,2019-07-22 10:58:29 UTC,0,not_stated,1,1,new,0,0,0,0
39f4448e01e3126a9b35b32ae5b36bbe,2019-07-22 13:39:36 UTC,0,not_stated,1,1,new,0,0,0,0
dc7eed8c78df78e6f334e3654c4d9dee,2019-07-22 07:42:25 UTC,0,not_stated,1,1,new,0,0,0,0
8cb647bcafa846092c179b46a0245fe1,2019-07-22 14:10:20 UTC,0,not_stated,1,1,new,0,0,0,0
8cb647bcafa846092c179b46a0245fe1,2019-07-22 14:11:39 UTC,0,not_stated,1,1,old,0,0,0,0
dea572fe8e91dc1307b916d1c02ddbe6,2019-07-22 20:26:20 UTC,0,not_stated,1,1,new,0,0,0,0
a6369cc1f7c453518965c33080a426d9,2019-07-22 11:05:29 UTC,0,not_stated,1,1,new,0,0,0,0
2d366a6bd9b7b272dfc56dc36d42f4d0,2019-07-22 15:58:35 UTC,0,not_stated,1,1,old,0,0,0,0
d631e03d4445842024b19d7906403ea4,2019-07-22 09:39:38 UTC,0,not_stated,1,1,new,0,0,0,0
14640d71d1491352d1c1e8d382a67f03,2019-07-22 08:33:09 UTC,0,not_stated,1,1,new,0,0,0,0
